source_id,rq_id,population,event,age_range,sex,maturity,training_age,competitive_level,season,intervention,comparator,component_dose,component_order,separation_hours,target_interval_hours,actual_interval_hours,outcome_domain,outcome_measure,instrument_protocol,time_horizon,time_points,missingness,adverse_events,effect_estimate,uncertainty,individual_response,limitations,reviewer_1,reviewer_2,adjudication
FRV2-E-017,RQ-E,simulated and clinical N-of-1 examples,serially correlated level and rate contrasts,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,CLINICAL_AND_SIMULATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,AI_EXTRACT_LANE_1,AI_EXTRACTION_LANE_2,PENDING_HUMAN_FIELD_ADJUDICATION
FRV2-E-018,RQ-E,409 published SCED studies,SCED design measurement baseline and analysis practices,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,MIXED_OR_NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,AI_EXTRACT_LANE_1,AI_EXTRACTION_LANE_2,PENDING_HUMAN_FIELD_ADJUDICATION
FRV2-E-019,RQ-E,healthcare SCED examples,randomized ABAB alternating-treatment multiple-baseline and changing-criterion designs,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,CLINICAL_MIXED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_REPORTED,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,AI_EXTRACT_LANE_1,AI_EXTRACTION_LANE_2,PENDING_HUMAN_FIELD_ADJUDICATION
FRV2-E-021,RQ-E,athletes across individual and team sports,training load and fatigue monitoring,NOT_REPORTED,MIXED_OR_NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,MIXED,NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_REPORTED,NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,AI_EXTRACT_LANE_1,AI_EXTRACTION_LANE_2,PENDING_HUMAN_FIELD_ADJUDICATION
FRV2-E-022,RQ-E,athletes in 56 original studies,subjective and objective wellbeing response to training load,NOT_REPORTED,MIXED_OR_NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,MIXED,NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,AI_EXTRACT_LANE_1,AI_EXTRACTION_LANE_2,PENDING_HUMAN_FIELD_ADJUDICATION
FRV2-E-023,RQ-E,elite athletes,individual conditioning interventions and performance,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,ELITE,NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_REPORTED,NOT_REPORTED,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,AI_EXTRACT_LANE_1,AI_EXTRACTION_LANE_2,PENDING_HUMAN_FIELD_ADJUDICATION
FRV2-F-001,RQ-F,NOT_VERIFIED,TRACK_AND_FIELD;ENDURANCE,16-18_YEARS,31_FEMALE;22_OTHER_OR_NOT_FEMALE,NOT_REPORTED,NOT_REPORTED,YOUTH_TALENT_PROGRAMME,NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,CROSS_SECTIONAL,NOT_VERIFIED,NOT_VERIFIED,NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,AI_EXTRACTION_LANE_1,AI_EXTRACTION_LANE_2,PENDING_HUMAN_FIELD_ADJUDICATION
FRV2-F-002,RQ-F,NOT_VERIFIED,NOT_VERIFIED,14-18_YEARS,61.8_PERCENT_FEMALE,NOT_REPORTED,NOT_REPORTED,HIGH_SCHOOL_ATHLETES,NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,AI_EXTRACTION_LANE_1,AI_EXTRACTION_LANE_2,PENDING_HUMAN_FIELD_ADJUDICATION
FRV2-F-003,RQ-F,NOT_VERIFIED,GENERAL_PHYSICAL_ACTIVITY,13-14_YEARS,ALL,NOT_REPORTED,NOT_REPORTED,SCHOOL_SAMPLE,NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,SIX_WEEKS,NOT_VERIFIED,NOT_VERIFIED,NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,AI_EXTRACTION_LANE_1,AI_EXTRACTION_LANE_2,PENDING_HUMAN_FIELD_ADJUDICATION
FRV2-F-004,RQ-F,NOT_VERIFIED,GENERAL_PHYSICAL_ACTIVITY,5-19_YEARS,ALL,NOT_STANDARDIZED,NOT_REPORTED,MIXED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,AI_EXTRACTION_LANE_1,AI_EXTRACTION_LANE_2,PENDING_HUMAN_FIELD_ADJUDICATION
FRV2-F-005,RQ-F,NOT_VERIFIED,GENERAL_PHYSICAL_ACTIVITY,MEAN_13.7_YEARS,ALL,NOT_REPORTED,NOT_REPORTED,INACTIVE_SCHOOL_SAMPLE,NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,TWELVE_WEEKS,NOT_VERIFIED,NOT_VERIFIED,NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,AI_EXTRACTION_LANE_1,AI_EXTRACTION_LANE_2,PENDING_HUMAN_FIELD_ADJUDICATION
FRV2-F-006,RQ-F,NOT_VERIFIED,MIDDLE_DISTANCE;LONG_DISTANCE,20-64_YEARS,ALL,NOT_APPLICABLE,NOT_REPORTED,NOT_VERIFIED,NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,SIX_WEEKS,NOT_VERIFIED,NOT_VERIFIED,NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,AI_EXTRACTION_LANE_1,AI_EXTRACTION_LANE_2,PENDING_HUMAN_FIELD_ADJUDICATION
FRV2-F-007,RQ-F,NOT_VERIFIED,MIXED_SPORT,MEAN_21_YEARS,ALL,NOT_APPLICABLE,NOT_REPORTED,ELITE,NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,AI_EXTRACTION_LANE_1,AI_EXTRACTION_LANE_2,PENDING_HUMAN_FIELD_ADJUDICATION
FRV2-F-008,RQ-F,NOT_VERIFIED,METHODS,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,FEASIBILITY_METHODS,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_VERIFIED,AI_EXTRACTION_LANE_1,AI_EXTRACTION_LANE_2,PENDING_HUMAN_FIELD_ADJUDICATION
FRV2-F-009,RQ-F,NOT_VERIFIED,METHODS,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_VERIFIED,AI_EXTRACTION_LANE_1,AI_EXTRACTION_LANE_2,PENDING_HUMAN_FIELD_ADJUDICATION
FRV2-F-010,RQ-F,NOT_VERIFIED,DECISION_SUPPORT_EXPLANATION,NOT_APPLICABLE,ALL,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_VERIFIED,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,AI_EXTRACTION_LANE_1,AI_EXTRACTION_LANE_2,PENDING_HUMAN_FIELD_ADJUDICATION
FRV2-F-011,RQ-F,NOT_VERIFIED,AI_DECISION_SUPPORT,NOT_APPLICABLE,ALL,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_VERIFIED,AI_EXTRACTION_LANE_1,AI_EXTRACTION_LANE_2,PENDING_HUMAN_FIELD_ADJUDICATION
FRV2-F-012,RQ-F,NOT_VERIFIED,SHADOW_OR_SILENT_EVALUATION,NOT_APPLICABLE,ALL,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,AI_EXTRACTION_LANE_1,AI_EXTRACTION_LANE_2,PENDING_HUMAN_FIELD_ADJUDICATION
FRV2-F-013,RQ-F,NOT_VERIFIED,ASSENT;PERMISSION;WITHDRAWAL,CHILD;ADOLESCENT,ALL,AGE_AND_MATURITY_TAILORING,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,AI_EXTRACTION_LANE_1,AI_EXTRACTION_LANE_2,PENDING_HUMAN_FIELD_ADJUDICATION
FRV2-F-014,RQ-F,NOT_VERIFIED,CONSENT;ASSENT;WITHDRAWAL,CHILD,ALL,AGE_AND_UNDERSTANDING_TAILORING,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,AI_EXTRACTION_LANE_1,AI_EXTRACTION_LANE_2,PENDING_HUMAN_FIELD_ADJUDICATION
FRV2-F-015,RQ-E,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,AI_ROOT_GAP_FILL_NOT_INDEPENDENT,AI_EXTRACTION_LANE_2,NON_INDEPENDENT_GAP_FILL_PENDING_HUMAN_REEXTRACTION
FRV2-F-016,RQ-E,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,AI_ROOT_GAP_FILL_NOT_INDEPENDENT,AI_EXTRACTION_LANE_2,NON_INDEPENDENT_GAP_FILL_PENDING_HUMAN_REEXTRACTION
FRV2-G-002,RQ-G,Children and adolescent athletes,YOUTH_SPORT,CHILD;ADOLESCENT,ALL,GROWTH_RETAINED_AS_CONTEXT,NOT_REPORTED,VARIED_YOUTH_ATHLETES,NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,AI_EXTRACTION_LANE_1,AI_EXTRACTION_LANE_2,PENDING_HUMAN_FIELD_ADJUDICATION
FRV2-G-006,RQ-G,Adolescent and adult female athletes,ENERGY_DEFICIENCY;REPRODUCTIVE_FUNCTION;BONE_HEALTH,ADOLESCENT;ADULT,FEMALE,ADOLESCENT_MODEL_EXPLICIT,NOT_REPORTED,VARIED_FEMALE_ATHLETES,NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,AI_EXTRACTION_LANE_1,AI_EXTRACTION_LANE_2,PENDING_HUMAN_FIELD_ADJUDICATION
FRV2-G-007,RQ-G,Adolescent and adult female athletes,TRIAD_SCREENING;CLINICAL_MANAGEMENT;RETURN_TO_PLAY,ADOLESCENT;ADULT,FEMALE,ADOLESCENT_GUIDANCE_EXPLICIT,NOT_REPORTED,VARIED_FEMALE_ATHLETES,NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,AI_EXTRACTION_LANE_1,AI_EXTRACTION_LANE_2,PENDING_HUMAN_FIELD_ADJUDICATION
FRV2-G-008,RQ-G,Adolescent and young adult male athletes; especially endurance and weight-class sports,ENERGY_DEFICIENCY;BONE_HEALTH;RETURN_TO_PLAY,ADOLESCENT;YOUNG_ADULT,MALE,ADOLESCENT_BONE_ACCRUAL_RETAINED,NOT_REPORTED,ENDURANCE_AND_LEAN_PHYSIQUE_ATHLETES,NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,AI_EXTRACTION_LANE_1,AI_EXTRACTION_LANE_2,PENDING_HUMAN_FIELD_ADJUDICATION
FRV2-G-009,RQ-G,Healthy children and adolescents,SLEEP_DURATION,4_MONTHS_TO_18_YEARS,ALL,AGE_BANDS_RETAINED,NOT_APPLICABLE,GENERAL_PEDIATRIC_POPULATION,NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,AI_EXTRACTION_LANE_1,AI_EXTRACTION_LANE_2,PENDING_HUMAN_FIELD_ADJUDICATION
FRV2-G-010,RQ-G,NOT_VERIFIED,ACUTE_RESPIRATORY_ILLNESS;RETURN_TO_SPORT,BROAD_ATHLETE_AGE_RANGE,ALL,NOT_REPORTED,NOT_REPORTED,VARIED_ATHLETES,NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,ILLNESS_EPISODE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,AI_EXTRACTION_LANE_1,AI_EXTRACTION_LANE_2,PENDING_HUMAN_FIELD_ADJUDICATION
FRV2-G-011,RQ-G,NOT_VERIFIED,ADOLESCENT_SPORT;INJURY;ILLNESS;RETURN_TO_SPORT,12-18_YEARS,ALL,GROWTH_AND_DEVELOPMENT_RETAINED,NOT_REPORTED,SCHOOL_INTRAMURAL_AND_SPECIALIZED_SPORT,NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,AI_EXTRACTION_LANE_1,AI_EXTRACTION_LANE_2,PENDING_HUMAN_FIELD_ADJUDICATION
FRV2-G-012,RQ-G,Athletes across ages and levels; children and youth explicitly considered,SAFEGUARDING;INTERPERSONAL_VIOLENCE,ALL_AGES,ALL,CHILD_AND_YOUTH_STATUS_RETAINED,NOT_VERIFIED,ALL_LEVELS,NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,AI_EXTRACTION_LANE_1,AI_EXTRACTION_LANE_2,PENDING_HUMAN_FIELD_ADJUDICATION
FRV2-G-013,RQ-G,Children participating in sport from grassroots through elite,CHILD_SAFEGUARDING,CHILD,ALL,CHILD_STATUS_EXPLICIT,NOT_VERIFIED,GRASSROOTS_TO_ELITE,NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,AI_EXTRACTION_LANE_1,AI_EXTRACTION_LANE_2,PENDING_HUMAN_FIELD_ADJUDICATION
FRV2-G-014,RQ-G,NOT_VERIFIED,GROWTH;MATURATION;INJURY,YOUTH,ALL,PRIMARY_EXPOSURE,NOT_REPORTED,ELITE_PATHWAYS,NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,AI_EXTRACTION_LANE_1,AI_EXTRACTION_LANE_2,PENDING_HUMAN_FIELD_ADJUDICATION
FRV2-G-015,RQ-G,Male elite adolescent athletics academy athletes; 117 athlete-seasons,ATHLETICS;BONE_INJURY;GROWTH_PLATE_INJURY,ADOLESCENT,MALE,SKELETAL_MATURITY_AND_GROWTH_RATE_MEASURED,NOT_REPORTED,ELITE_ACADEMY,NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,AI_EXTRACTION_LANE_1,AI_EXTRACTION_LANE_2,PENDING_HUMAN_FIELD_ADJUDICATION
FRV2-G-016,RQ-G,NOT_VERIFIED,CROSS_COUNTRY;TRACK_AND_FIELD;STRESS_FRACTURE,HIGH_SCHOOL,442_FEMALE;306_MALE_AT_BASELINE,MENARCHE_RETAINED_AS_REPORTED_FACTOR,NOT_REPORTED,COMPETITIVE_HIGH_SCHOOL_RUNNERS,MULTIPLE_SEASONS,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,MEAN_2.3_SEASONS,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,AI_EXTRACTION_LANE_1,AI_EXTRACTION_LANE_2,PENDING_HUMAN_FIELD_ADJUDICATION
FRV2-G-017,RQ-G,NOT_VERIFIED,CROSS_COUNTRY;RUNNING_RELATED_INJURY,HIGH_SCHOOL;COLLEGIATE,ALL,NOT_STANDARDIZED_ACROSS_STUDIES,NOT_REPORTED,COMPETITIVE_RUNNERS,NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,AI_EXTRACTION_LANE_1,AI_EXTRACTION_LANE_2,PENDING_HUMAN_FIELD_ADJUDICATION
FRV2-G-018,RQ-G,Adolescent athletes,BONE_STRESS_INJURY,ADOLESCENT,ALL,RAPID_GROWTH_RETAINED_AS_CONTEXT,NOT_REPORTED,VARIED_ADOLESCENT_ATHLETES,NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,AI_EXTRACTION_LANE_1,AI_EXTRACTION_LANE_2,PENDING_HUMAN_FIELD_ADJUDICATION
